chrom	start	end	cell	BAF
chr1	9500000	10000000	cell190	0.31136
chr1	9500000	10000000	cell191	0.40476
chr1	9500000	10000000	cell192	0.33898
chr1	9500000	10000000	cell193	0.36641
chr1	9500000	10000000	cell194	0.34375
chr1	9500000	10000000	cell195	0.425
chr1	9500000	10000000	cell196	0.36301
chr1	9500000	10000000	cell197	0.30539
chr1	9500000	10000000	cell198	0.47872
chr1	9500000	10000000	cell199	0.27979
chr1	10000000	10500000	cell0	0.34409
chr1	10000000	10500000	cell1	0.37156
chr1	10000000	10500000	cell2	0.34328
chr1	10000000	10500000	cell3	0.29762
chr1	10000000	10500000	cell4	0.37805
chr1	10000000	10500000	cell5	0.49231
chr1	10000000	10500000	cell6	0.45455
chr1	10000000	10500000	cell7	0.30769
chr1	10000000	10500000	cell8	0.34014
chr1	10000000	10500000	cell9	0.35714
chr1	10000000	10500000	cell10	0.33813
chr1	10000000	10500000	cell11	0.45455
chr1	10000000	10500000	cell12	0.35948
chr1	10000000	10500000	cell13	0.43617
chr1	10000000	10500000	cell14	0.35606
chr1	10000000	10500000	cell15	0.44361
chr1	10000000	10500000	cell16	0.32895
chr1	10000000	10500000	cell17	0.3719
chr1	10000000	10500000	cell18	0.30719
chr1	10000000	10500000	cell19	0.30519
chr1	10000000	10500000	cell20	0.45205
chr1	10000000	10500000	cell21	0.36842
chr1	10000000	10500000	cell22	0.3427
chr1	10000000	10500000	cell23	0.48649
chr1	10000000	10500000	cell24	0.42857
chr1	10000000	10500000	cell25	0.456
chr1	10000000	10500000	cell26	0.35659
chr1	10000000	10500000	cell27	0.25758
chr1	10000000	10500000	cell28	0.35052
chr1	10000000	10500000	cell29	0.37879
chr1	10000000	10500000	cell30	0.44262
chr1	10000000	10500000	cell31	0.42308
chr1	10000000	10500000	cell32	0.33186
chr1	10000000	10500000	cell33	0.43902
chr1	10000000	10500000	cell34	0.33514
chr1	10000000	10500000	cell35	0.36744
chr1	10000000	10500000	cell36	0.29851
chr1	10000000	10500000	cell37	0.41284
chr1	10000000	10500000	cell38	0.32237
chr1	10000000	10500000	cell39	0.40741
chr1	10000000	10500000	cell40	0.30631
chr1	10000000	10500000	cell41	0.31609
chr1	10000000	10500000	cell42	0.41333
chr1	10000000	10500000	cell43	0.48571
chr1	10000000	10500000	cell44	0.42857
chr1	10000000	10500000	cell45	0.33862
chr1	10000000	10500000	cell46	0.5
chr1	10000000	10500000	cell47	0.49057
chr1	10000000	10500000	cell48	0.32796
chr1	10000000	10500000	cell49	0.32558
chr1	10000000	10500000	cell50	0.27481
chr1	10000000	10500000	cell51	0.32653
chr1	10000000	10500000	cell52	0.4878
chr1	10000000	10500000	cell53	0.4386
chr1	10000000	10500000	cell54	0.30857
chr1	10000000	10500000	cell55	0.25225
chr1	10000000	10500000	cell56	0.38144
chr1	10000000	10500000	cell57	0.45556
chr1	10000000	10500000	cell58	0.24706
chr1	10000000	10500000	cell59	0.33
chr1	10000000	10500000	cell60	0.33557
chr1	10000000	10500000	cell61	0.35814
chr1	10000000	10500000	cell62	0.46939
chr1	10000000	10500000	cell63	0.34667
chr1	10000000	10500000	cell64	0.33113
chr1	10000000	10500000	cell65	0.3125
chr1	10000000	10500000	cell66	0.42718
chr1	10000000	10500000	cell67	0.49697
chr1	10000000	10500000	cell68	0.22368
chr1	10000000	10500000	cell69	0.31731
chr1	10000000	10500000	cell70	0.49074
chr1	10000000	10500000	cell71	0.33333
chr1	10000000	10500000	cell72	0.34951
chr1	10000000	10500000	cell73	0.38686
chr1	10000000	10500000	cell74	0.38462
chr1	10000000	10500000	cell75	0.48
chr1	10000000	10500000	cell76	0.3125
chr1	10000000	10500000	cell77	0.30387
chr1	10000000	10500000	cell78	0.48485
chr1	10000000	10500000	cell79	0.36196
chr1	10000000	10500000	cell80	0.47525
chr1	10000000	10500000	cell81	0.29245
chr1	10000000	10500000	cell82	0.48421
chr1	10000000	10500000	cell83	0.29655
chr1	10000000	10500000	cell84	0.24658
chr1	10000000	10500000	cell85	0.32432
chr1	10000000	10500000	cell86	0.35106
chr1	10000000	10500000	cell87	0.34167
chr1	10000000	10500000	cell88	0.4863
chr1	10000000	10500000	cell89	0.36782
chr1	10000000	10500000	cell90	0.27184
chr1	10000000	10500000	cell91	0.375
chr1	10000000	10500000	cell92	0.32597
chr1	10000000	10500000	cell93	0.3876
chr1	10000000	10500000	cell94	0.43802
chr1	10000000	10500000	cell95	0.28289
chr1	10000000	10500000	cell96	0.34177
chr1	10000000	10500000	cell97	0.33333
chr1	10000000	10500000	cell98	0.30627
chr1	10000000	10500000	cell99	0.27941
chr1	10000000	10500000	cell100	0.26136
chr1	10000000	10500000	cell101	0.29279
chr1	10000000	10500000	cell102	0.42697
chr1	10000000	10500000	cell103	0.34247
chr1	10000000	10500000	cell104	0.27841
chr1	10000000	10500000	cell105	0.2907
chr1	10000000	10500000	cell106	0.38983
chr1	10000000	10500000	cell107	0.2439
chr1	10000000	10500000	cell108	0.42529
chr1	10000000	10500000	cell109	0.39189
chr1	10000000	10500000	cell110	0.4902
chr1	10000000	10500000	cell111	0.38158
chr1	10000000	10500000	cell112	0.28409
chr1	10000000	10500000	cell113	0.39437
chr1	10000000	10500000	cell114	0.32258
chr1	10000000	10500000	cell115	0.44355
chr1	10000000	10500000	cell116	0.45745
chr1	10000000	10500000	cell117	0.49167
chr1	10000000	10500000	cell118	0.38
chr1	10000000	10500000	cell119	0.36527
chr1	10000000	10500000	cell120	0.31481
chr1	10000000	10500000	cell121	0.34615
chr1	10000000	10500000	cell122	0.37273
chr1	10000000	10500000	cell123	0.272
chr1	10000000	10500000	cell124	0.24
chr1	10000000	10500000	cell125	0.28931
chr1	10000000	10500000	cell126	0.4321
chr1	10000000	10500000	cell127	0.36667
chr1	10000000	10500000	cell128	0.41558
chr1	10000000	10500000	cell129	0.41447
chr1	10000000	10500000	cell130	0.28235
chr1	10000000	10500000	cell131	0.36047
chr1	10000000	10500000	cell132	0.36364
chr1	10000000	10500000	cell133	0.31522
chr1	10000000	10500000	cell134	0.41071
chr1	10000000	10500000	cell135	0.47945
chr1	10000000	10500000	cell136	0.34783
chr1	10000000	10500000	cell137	0.35938
chr1	10000000	10500000	cell138	0.31056
chr1	10000000	10500000	cell139	0.36527
chr1	10000000	10500000	cell140	0.37209
chr1	10000000	10500000	cell141	0.32061
chr1	10000000	10500000	cell142	0.36325
chr1	10000000	10500000	cell143	0.46237
chr1	10000000	10500000	cell144	0.33571
chr1	10000000	10500000	cell145	0.46512
chr1	10000000	10500000	cell146	0.34783
chr1	10000000	10500000	cell147	0.35789
chr1	10000000	10500000	cell148	0.29245
chr1	10000000	10500000	cell149	0.42727
chr1	10000000	10500000	cell150	0.32759
chr1	10000000	10500000	cell151	0.34247
chr1	10000000	10500000	cell152	0.27439
chr1	10000000	10500000	cell153	0.31034
chr1	10000000	10500000	cell154	0.35714
chr1	10000000	10500000	cell155	0.3908
chr1	10000000	10500000	cell156	0.26744
chr1	10000000	10500000	cell157	0.34031
chr1	10000000	10500000	cell158	0.47059
chr1	10000000	10500000	cell159	0.32143
chr1	10000000	10500000	cell160	0.43636
chr1	10000000	10500000	cell161	0.37168
chr1	10000000	10500000	cell162	0.31013
chr1	10000000	10500000	cell163	0.30275
chr1	10000000	10500000	cell164	0.27389
chr1	10000000	10500000	cell165	0.47414
chr1	10000000	10500000	cell166	0.32143
chr1	10000000	10500000	cell167	0.29771
chr1	10000000	10500000	cell168	0.34783
chr1	10000000	10500000	cell169	0.27919
chr1	10000000	10500000	cell170	0.47222
chr1	10000000	10500000	cell171	0.46018
chr1	10000000	10500000	cell172	0.37748
chr1	10000000	10500000	cell173	0.30986
chr1	10000000	10500000	cell174	0.33577
chr1	10000000	10500000	cell175	0.31019
chr1	10000000	10500000	cell176	0.46835
chr1	10000000	10500000	cell177	0.24265
chr1	10000000	10500000	cell178	0.43182
chr1	10000000	10500000	cell179	0.35789
chr1	10000000	10500000	cell180	0.49275
chr1	10000000	10500000	cell181	0.35714
chr1	10000000	10500000	cell182	0.38333
chr1	10000000	10500000	cell183	0.35664
chr1	10000000	10500000	cell184	0.23478
chr1	10000000	10500000	cell185	0.32099
chr1	10000000	10500000	cell186	0.27692
chr1	10000000	10500000	cell187	0.35593
chr1	10000000	10500000	cell188	0.38261
chr1	10000000	10500000	cell189	0.34677
chr1	10000000	10500000	cell190	0.37037
chr1	10000000	10500000	cell191	0.47706
chr1	10000000	10500000	cell192	0.30631
chr1	10000000	10500000	cell193	0.36842
chr1	10000000	10500000	cell194	0.34127
chr1	10000000	10500000	cell195	0.48649
chr1	10000000	10500000	cell196	0.29655
chr1	10000000	10500000	cell197	0.33871
chr1	10000000	10500000	cell198	0.37037
chr1	10000000	10500000	cell199	0.30178
chr1	10500000	11000000	cell0	0.44828
chr1	10500000	11000000	cell1	0.33831
chr1	10500000	11000000	cell2	0.35714
chr1	10500000	11000000	cell3	0.35811
chr1	10500000	11000000	cell4	0.32955
chr1	10500000	11000000	cell5	0.45902
chr1	10500000	11000000	cell6	0.46429
chr1	10500000	11000000	cell7	0.31683
chr1	10500000	11000000	cell8	0.31858
chr1	10500000	11000000	cell9	0.35359
chr1	10500000	11000000	cell10	0.28477
chr1	10500000	11000000	cell11	0.44944
chr1	10500000	11000000	cell12	0.31481
chr1	10500000	11000000	cell13	0.5
chr1	10500000	11000000	cell14	0.26119
chr1	10500000	11000000	cell15	0.45714
chr1	10500000	11000000	cell16	0.40909
chr1	10500000	11000000	cell17	0.30159
chr1	10500000	11000000	cell18	0.34532
chr1	10500000	11000000	cell19	0.32026
chr1	10500000	11000000	cell20	0.45556
chr1	10500000	11000000	cell21	0.31532
chr1	10500000	11000000	cell22	0.34104
chr1	10500000	11000000	cell23	0.49686
chr1	10500000	11000000	cell24	0.46809
chr1	10500000	11000000	cell25	0.47541
chr1	10500000	11000000	cell26	0.32609
chr1	10500000	11000000	cell27	0.31126
chr1	10500000	11000000	cell28	0.37168
chr1	10500000	11000000	cell29	0.28777
chr1	10500000	11000000	cell30	0.47403
chr1	10500000	11000000	cell31	0.43307
chr1	10500000	11000000	cell32	0.31559
chr1	10500000	11000000	cell33	0.44737
chr1	10500000	11000000	cell34	0.29518
chr1	10500000	11000000	cell35	0.32558
chr1	10500000	11000000	cell36	0.26415
chr1	10500000	11000000	cell37	0.47967
chr1	10500000	11000000	cell38	0.35211
chr1	10500000	11000000	cell39	0.3038
chr1	10500000	11000000	cell40	0.33333
chr1	10500000	11000000	cell41	0.32093
chr1	10500000	11000000	cell42	0.40385
chr1	10500000	11000000	cell43	0.49107
chr1	10500000	11000000	cell44	0.49474
chr1	10500000	11000000	cell45	0.42991
chr1	10500000	11000000	cell46	0.49606
chr1	10500000	11000000	cell47	0.47651
chr1	10500000	11000000	cell48	0.35106
chr1	10500000	11000000	cell49	0.29
chr1	10500000	11000000	cell50	0.38037
chr1	10500000	11000000	cell51	0.38235
chr1	10500000	11000000	cell52	0.48958
chr1	10500000	11000000	cell53	0.45775
chr1	10500000	11000000	cell54	0.36747
chr1	10500000	11000000	cell55	0.42857
chr1	10500000	11000000	cell56	0.37815
chr1	10500000	11000000	cell57	0.43269
chr1	10500000	11000000	cell58	0.36538
chr1	10500000	11000000	cell59	0.36559
chr1	10500000	11000000	cell60	0.28743
chr1	10500000	11000000	cell61	0.37778
chr1	10500000	11000000	cell62	0.48673
chr1	10500000	11000000	cell63	0.34118
chr1	10500000	11000000	cell64	0.3432
chr1	10500000	11000000	cell65	0.36129
chr1	10500000	11000000	cell66	0.48333
chr1	10500000	11000000	cell67	0.46541
chr1	10500000	11000000	cell68	0.38158
chr1	10500000	11000000	cell69	0.30769
chr1	10500000	11000000	cell70	0.44538
chr1	10500000	11000000	cell71	0.4125
chr1	10500000	11000000	cell72	0.2963
chr1	10500000	11000000	cell73	0.3
chr1	10500000	11000000	cell74	0.30846
chr1	10500000	11000000	cell75	0.46667
chr1	10500000	11000000	cell76	0.38756
chr1	10500000	11000000	cell77	0.4127
chr1	10500000	11000000	cell78	0.49573
chr1	10500000	11000000	cell79	0.37654
chr1	10500000	11000000	cell80	0.47222
chr1	10500000	11000000	cell81	0.35714
chr1	10500000	11000000	cell82	0.44211
chr1	10500000	11000000	cell83	0.29134
chr1	10500000	11000000	cell84	0.30061
chr1	10500000	11000000	cell85	0.30882
chr1	10500000	11000000	cell86	0.28571
chr1	10500000	11000000	cell87	0.33113
chr1	10500000	11000000	cell88	0.46667
chr1	10500000	11000000	cell89	0.33793
chr1	10500000	11000000	cell90	0.31624
chr1	10500000	11000000	cell91	0.41772
chr1	10500000	11000000	cell92	0.40994
chr1	10500000	11000000	cell93	0.38129
chr1	10500000	11000000	cell94	0.46897
chr1	10500000	11000000	cell95	0.34946
chr1	10500000	11000000	cell96	0.37745
chr1	10500000	11000000	cell97	0.34132
chr1	10500000	11000000	cell98	0.36268
chr1	10500000	11000000	cell99	0.27517
chr1	10500000	11000000	cell100	0.29032
chr1	10500000	11000000	cell101	0.31429
chr1	10500000	11000000	cell102	0.40476
chr1	10500000	11000000	cell103	0.35862
chr1	10500000	11000000	cell104	0.30319
chr1	10500000	11000000	cell105	0.24545
chr1	10500000	11000000	cell106	0.43056
chr1	10500000	11000000	cell107	0.32941
chr1	10500000	11000000	cell108	0.45122
chr1	10500000	11000000	cell109	0.25806
chr1	10500000	11000000	cell110	0.47788
chr1	10500000	11000000	cell111	0.29333
chr1	10500000	11000000	cell112	0.38393
chr1	10500000	11000000	cell113	0.30263
chr1	10500000	11000000	cell114	0.42143
chr1	10500000	11000000	cell115	0.28169
chr1	10500000	11000000	cell116	0.49206
chr1	10500000	11000000	cell117	0.45299
chr1	10500000	11000000	cell118	0.2649
chr1	10500000	11000000	cell119	0.3
chr1	10500000	11000000	cell120	0.43038
chr1	10500000	11000000	cell121	0.35567
chr1	10500000	11000000	cell122	0.29897
chr1	10500000	11000000	cell123	0.31343
chr1	10500000	11000000	cell124	0.36628
chr1	10500000	11000000	cell125	0.38798
chr1	10500000	11000000	cell126	0.4382
chr1	10500000	11000000	cell127	0.35556
chr1	10500000	11000000	cell128	0.49438
chr1	10500000	11000000	cell129	0.29932
chr1	10500000	11000000	cell130	0.35233
chr1	10500000	11000000	cell131	0.37179
chr1	10500000	11000000	cell132	0.34444
chr1	10500000	11000000	cell133	0.24742
chr1	10500000	11000000	cell134	0.4186
chr1	10500000	11000000	cell135	0.46429
chr1	10500000	11000000	cell136	0.29885
chr1	10500000	11000000	cell137	0.26772
chr1	10500000	11000000	cell138	0.34161
chr1	10500000	11000000	cell139	0.28643
chr1	10500000	11000000	cell140	0.33054
chr1	10500000	11000000	cell141	0.34
chr1	10500000	11000000	cell142	0.2987
chr1	10500000	11000000	cell143	0.4382
chr1	10500000	11000000	cell144	0.34483
chr1	10500000	11000000	cell145	0.48515
chr1	10500000	11000000	cell146	0.25532
chr1	10500000	11000000	cell147	0.37097
chr1	10500000	11000000	cell148	0.27338
chr1	10500000	11000000	cell149	0.47414
chr1	10500000	11000000	cell150	0.39095
chr1	10500000	11000000	cell151	0.375
chr1	10500000	11000000	cell152	0.38554
chr1	10500000	11000000	cell153	0.33333
chr1	10500000	11000000	cell154	0.32759
chr1	10500000	11000000	cell155	0.44186
chr1	10500000	11000000	cell156	0.37634
chr1	10500000	11000000	cell157	0.41262
chr1	10500000	11000000	cell158	0.47368
chr1	10500000	11000000	cell159	0.33607
chr1	10500000	11000000	cell160	0.49254
chr1	10500000	11000000	cell161	0.35036
chr1	10500000	11000000	cell162	0.31844
chr1	10500000	11000000	cell163	0.29801
chr1	10500000	11000000	cell164	0.24599
chr1	10500000	11000000	cell165	0.34375
chr1	10500000	11000000	cell166	0.38389
chr1	10500000	11000000	cell167	0.33577
chr1	10500000	11000000	cell168	0.36842
chr1	10500000	11000000	cell169	0.32456
chr1	10500000	11000000	cell170	0.49074
chr1	10500000	11000000	cell171	0.48052
chr1	10500000	11000000	cell172	0.30968
chr1	10500000	11000000	cell173	0.34014
chr1	10500000	11000000	cell174	0.30588
chr1	10500000	11000000	cell175	0.34298
chr1	10500000	11000000	cell176	0.43713
chr1	10500000	11000000	cell177	0.31944
chr1	10500000	11000000	cell178	0.28947
chr1	10500000	11000000	cell179	0.31156
chr1	10500000	11000000	cell180	0.35484
chr1	10500000	11000000	cell181	0.34595
chr1	10500000	11000000	cell182	0.31579
chr1	10500000	11000000	cell183	0.38514
chr1	10500000	11000000	cell184	0.3617
chr1	10500000	11000000	cell185	0.32292
chr1	10500000	11000000	cell186	0.31343
chr1	10500000	11000000	cell187	0.38525
chr1	10500000	11000000	cell188	0.33333
chr1	10500000	11000000	cell189	0.31579
chr1	10500000	11000000	cell190	0.39024
chr1	10500000	11000000	cell191	0.49664
chr1	10500000	11000000	cell192	0.35052
chr1	10500000	11000000	cell193	0.37805
chr1	10500000	11000000	cell194	0.39286
chr1	10500000	11000000	cell195	0.44068
chr1	10500000	11000000	cell196	0.28931
chr1	10500000	11000000	cell197	0.26012
chr1	10500000	11000000	cell198	0.45977
chr1	10500000	11000000	cell199	0.32
chr1	11000000	11500000	cell0	0.33333
chr1	11000000	11500000	cell1	0.32057
chr1	11000000	11500000	cell2	0.41007
chr1	11000000	11500000	cell3	0.36216
chr1	11000000	11500000	cell4	0.39796
chr1	11000000	11500000	cell5	0.45238
chr1	11000000	11500000	cell6	0.4486
chr1	11000000	11500000	cell7	0.33673
chr1	11000000	11500000	cell8	0.25203
chr1	11000000	11500000	cell9	0.34104
chr1	11000000	11500000	cell10	0.32919
chr1	11000000	11500000	cell11	0.41758
chr1	11000000	11500000	cell12	0.38129
chr1	11000000	11500000	cell13	0.48864
chr1	11000000	11500000	cell14	0.26718
chr1	11000000	11500000	cell15	0.47794
chr1	11000000	11500000	cell16	0.30769
chr1	11000000	11500000	cell17	0.32743
chr1	11000000	11500000	cell18	0.28472
chr1	11000000	11500000	cell19	0.36066
chr1	11000000	11500000	cell20	0.48276
chr1	11000000	11500000	cell21	0.28571
chr1	11000000	11500000	cell22	0.35119
chr1	11000000	11500000	cell23	0.42073
chr1	11000000	11500000	cell24	0.41176
chr1	11000000	11500000	cell25	0.45324
chr1	11000000	11500000	cell26	0.32558
chr1	11000000	11500000	cell27	0.32075
chr1	11000000	11500000	cell28	0.35714
chr1	11000000	11500000	cell29	0.38028
chr1	11000000	11500000	cell30	0.45695
chr1	11000000	11500000	cell31	0.47826
chr1	11000000	11500000	cell32	0.32389
chr1	11000000	11500000	cell33	0.42647
chr1	11000000	11500000	cell34	0.38926
chr1	11000000	11500000	cell35	0.33784
chr1	11000000	11500000	cell36	0.34177
chr1	11000000	11500000	cell37	0.49306
chr1	11000000	11500000	cell38	0.31081
chr1	11000000	11500000	cell39	0.33333
chr1	11000000	11500000	cell40	0.23853
chr1	11000000	11500000	cell41	0.33908
chr1	11000000	11500000	cell42	0.34483
chr1	11000000	11500000	cell43	0.4188
chr1	11000000	11500000	cell44	0.43182
chr1	11000000	11500000	cell45	0.35821
chr1	11000000	11500000	cell46	0.48718
chr1	11000000	11500000	cell47	0.47651
chr1	11000000	11500000	cell48	0.35
chr1	11000000	11500000	cell49	0.30303
chr1	11000000	11500000	cell50	0.31293
chr1	11000000	11500000	cell51	0.35294
chr1	11000000	11500000	cell52	0.47727
chr1	11000000	11500000	cell53	0.44382
chr1	11000000	11500000	cell54	0.33333
chr1	11000000	11500000	cell55	0.30909
chr1	11000000	11500000	cell56	0.21101
chr1	11000000	11500000	cell57	0.41026
chr1	11000000	11500000	cell58	0.31933
chr1	11000000	11500000	cell59	0.27119
chr1	11000000	11500000	cell60	0.26316
chr1	11000000	11500000	cell61	0.29703
chr1	11000000	11500000	cell62	0.4486
chr1	11000000	11500000	cell63	0.39394
chr1	11000000	11500000	cell64	0.38411
chr1	11000000	11500000	cell65	0.28161
chr1	11000000	11500000	cell66	0.49505
chr1	11000000	11500000	cell67	0.42857
chr1	11000000	11500000	cell68	0.43689
chr1	11000000	11500000	cell69	0.34043
chr1	11000000	11500000	cell70	0.48276
chr1	11000000	11500000	cell71	0.2449
chr1	11000000	11500000	cell72	0.32489
chr1	11000000	11500000	cell73	0.36601
chr1	11000000	11500000	cell74	0.40541
chr1	11000000	11500000	cell75	0.45
chr1	11000000	11500000	cell76	0.33152
chr1	11000000	11500000	cell77	0.31073
chr1	11000000	11500000	cell78	0.46957
chr1	11000000	11500000	cell79	0.30636
chr1	11000000	11500000	cell80	0.45918
chr1	11000000	11500000	cell81	0.352
chr1	11000000	11500000	cell82	0.41463
chr1	11000000	11500000	cell83	0.3245
chr1	11000000	11500000	cell84	0.33333
chr1	11000000	11500000	cell85	0.28646
chr1	11000000	11500000	cell86	0.42727
chr1	11000000	11500000	cell87	0.29054
chr1	11000000	11500000	cell88	0.48438
chr1	11000000	11500000	cell89	0.3871
chr1	11000000	11500000	cell90	0.37383
chr1	11000000	11500000	cell91	0.36957
chr1	11000000	11500000	cell92	0.28643
chr1	11000000	11500000	cell93	0.36242
chr1	11000000	11500000	cell94	0.4127
chr1	11000000	11500000	cell95	0.31683
chr1	11000000	11500000	cell96	0.27957
chr1	11000000	11500000	cell97	0.34
chr1	11000000	11500000	cell98	0.34323
chr1	11000000	11500000	cell99	0.31757
chr1	11000000	11500000	cell100	0.27907
chr1	11000000	11500000	cell101	0.31858
chr1	11000000	11500000	cell102	0.44318
chr1	11000000	11500000	cell103	0.33962
chr1	11000000	11500000	cell104	0.31884
chr1	11000000	11500000	cell105	0.26667
chr1	11000000	11500000	cell106	0.41538
chr1	11000000	11500000	cell107	0.35
chr1	11000000	11500000	cell108	0.47778
chr1	11000000	11500000	cell109	0.34483
chr1	11000000	11500000	cell110	0.46535
chr1	11000000	11500000	cell111	0.28302
chr1	11000000	11500000	cell112	0.25253
chr1	11000000	11500000	cell113	0.35135
chr1	11000000	11500000	cell114	0.36806
chr1	11000000	11500000	cell115	0.32237
chr1	11000000	11500000	cell116	0.45
chr1	11000000	11500000	cell117	0.46087
chr1	11000000	11500000	cell118	0.30345
chr1	11000000	11500000	cell119	0.34682
chr1	11000000	11500000	cell120	0.35211
chr1	11000000	11500000	cell121	0.29213
chr1	11000000	11500000	cell122	0.42342
chr1	11000000	11500000	cell123	0.34014
chr1	11000000	11500000	cell124	0.31757
chr1	11000000	11500000	cell125	0.34444
chr1	11000000	11500000	cell126	0.49333
chr1	11000000	11500000	cell127	0.30899
chr1	11000000	11500000	cell128	0.48148
chr1	11000000	11500000	cell129	0.34507
chr1	11000000	11500000	cell130	0.33714
chr1	11000000	11500000	cell131	0.34921
chr1	11000000	11500000	cell132	0.29897
chr1	11000000	11500000	cell133	0.42157
chr1	11000000	11500000	cell134	0.4359
chr1	11000000	11500000	cell135	0.47561
chr1	11000000	11500000	cell136	0.35976
chr1	11000000	11500000	cell137	0.35878
chr1	11000000	11500000	cell138	0.35099
chr1	11000000	11500000	cell139	0.30233
chr1	11000000	11500000	cell140	0.31944
chr1	11000000	11500000	cell141	0.35196
chr1	11000000	11500000	cell142	0.35648
chr1	11000000	11500000	cell143	0.41772
chr1	11000000	11500000	cell144	0.31148
chr1	11000000	11500000	cell145	0.4557
chr1	11000000	11500000	cell146	0.31461
chr1	11000000	11500000	cell147	0.36607
chr1	11000000	11500000	cell148	0.33113
chr1	11000000	11500000	cell149	0.45082
chr1	11000000	11500000	cell150	0.32489
chr1	11000000	11500000	cell151	0.34066
chr1	11000000	11500000	cell152	0.36095
chr1	11000000	11500000	cell153	0.4
chr1	11000000	11500000	cell154	0.36313
chr1	11000000	11500000	cell155	0.49333
chr1	11000000	11500000	cell156	0.3253
chr1	11000000	11500000	cell157	0.34975
chr1	11000000	11500000	cell158	0.43529
chr1	11000000	11500000	cell159	0.30709
chr1	11000000	11500000	cell160	0.5
chr1	11000000	11500000	cell161	0.37037
chr1	11000000	11500000	cell162	0.34503
chr1	11000000	11500000	cell163	0.35507
chr1	11000000	11500000	cell164	0.35616
chr1	11000000	11500000	cell165	0.47778
chr1	11000000	11500000	cell166	0.34783
chr1	11000000	11500000	cell167	0.29365
chr1	11000000	11500000	cell168	0.35052
chr1	11000000	11500000	cell169	0.32323
chr1	11000000	11500000	cell170	0.47674
chr1	11000000	11500000	cell171	0.48529
chr1	11000000	11500000	cell172	0.27397
chr1	11000000	11500000	cell173	0.32432
chr1	11000000	11500000	cell174	0.37415
chr1	11000000	11500000	cell175	0.31148
chr1	11000000	11500000	cell176	0.4918
chr1	11000000	11500000	cell177	0.27536
chr1	11000000	11500000	cell178	0.37419
chr1	11000000	11500000	cell179	0.32692
chr1	11000000	11500000	cell180	0.46512
chr1	11000000	11500000	cell181	0.28571
chr1	11000000	11500000	cell182	0.34694
chr1	11000000	11500000	cell183	0.34568
chr1	11000000	11500000	cell184	0.42574
chr1	11000000	11500000	cell185	0.40909
chr1	11000000	11500000	cell186	0.35897
chr1	11000000	11500000	cell187	0.36036
chr1	11000000	11500000	cell188	0.27273
chr1	11000000	11500000	cell189	0.33557
chr1	11000000	11500000	cell190	0.33984
chr1	11000000	11500000	cell191	0.48062
chr1	11000000	11500000	cell192	0.36782
chr1	11000000	11500000	cell193	0.29412
chr1	11000000	11500000	cell194	0.34711
chr1	11000000	11500000	cell195	0.4878
chr1	11000000	11500000	cell196	0.33835
chr1	11000000	11500000	cell197	0.3057
chr1	11000000	11500000	cell198	0.49438
chr1	11000000	11500000	cell199	0.40936
chr1	11500000	12000000	cell0	0.31132
chr1	11500000	12000000	cell1	0.32353
chr1	11500000	12000000	cell2	0.27097
chr1	11500000	12000000	cell3	0.27742
chr1	11500000	12000000	cell4	0.32941
chr1	11500000	12000000	cell5	0.49524
chr1	11500000	12000000	cell6	0.42609
chr1	11500000	12000000	cell7	0.44048
chr1	11500000	12000000	cell8	0.32374
chr1	11500000	12000000	cell9	0.30128
chr1	11500000	12000000	cell10	0.39726
chr1	11500000	12000000	cell11	0.45312
chr1	11500000	12000000	cell12	0.35461
chr1	11500000	12000000	cell13	0.45783
chr1	11500000	12000000	cell14	0.31902
chr1	11500000	12000000	cell15	0.4625
chr1	11500000	12000000	cell16	0.21429
chr1	11500000	12000000	cell17	0.34884
chr1	11500000	12000000	cell18	0.4
chr1	11500000	12000000	cell19	0.36986
chr1	11500000	12000000	cell20	0.48315
chr1	11500000	12000000	cell21	0.4
chr1	11500000	12000000	cell22	0.34591
chr1	11500000	12000000	cell23	0.41045
chr1	11500000	12000000	cell24	0.4
chr1	11500000	12000000	cell25	0.47967
chr1	11500000	12000000	cell26	0.25
chr1	11500000	12000000	cell27	0.30675
chr1	11500000	12000000	cell28	0.26214
chr1	11500000	12000000	cell29	0.37762
chr1	11500000	12000000	cell30	0.47887
chr1	11500000	12000000	cell31	0.47244
chr1	11500000	12000000	cell32	0.30165
chr1	11500000	12000000	cell33	0.42537
chr1	11500000	12000000	cell34	0.28488
chr1	11500000	12000000	cell35	0.30222
chr1	11500000	12000000	cell36	0.31884
chr1	11500000	12000000	cell37	0.47573
chr1	11500000	12000000	cell38	0.32692
chr1	11500000	12000000	cell39	0.3871
chr1	11500000	12000000	cell40	0.2844
chr1	11500000	12000000	cell41	0.32353
chr1	11500000	12000000	cell42	0.47541
chr1	11500000	12000000	cell43	0.45946
chr1	11500000	12000000	cell44	0.34831
chr1	11500000	12000000	cell45	0.30769
chr1	11500000	12000000	cell46	0.4963
chr1	11500000	12000000	cell47	0.44937
chr1	11500000	12000000	cell48	0.3314
chr1	11500000	12000000	cell49	0.32099
chr1	11500000	12000000	cell50	0.29771
chr1	11500000	12000000	cell51	0.30909
chr1	11500000	12000000	cell52	0.4375
chr1	11500000	12000000	cell53	0.47333
chr1	11500000	12000000	cell54	0.3121
chr1	11500000	12000000	cell55	0.26923
chr1	11500000	12000000	cell56	0.29808
